,131_filtered,131_paths,131_raw,171_filtered,171_paths,171_raw,193_filtered,193_paths,193_raw,211_filtered,211_paths,211_raw,304_filtered,304_paths,304_raw,335_filtered,335_paths,335_raw,94_filtered,94_paths,94_raw
2011-06-10,3.635092400351431,/SUM73/D181351538/S00000/image_lev1.fits,3.4674853153989798,140.74627449343745,/SUM80/D181351385/S00000/image_lev1.fits,137.64237453534784,146.64059188403746,/SUM78/D181351510/S00000/image_lev1.fits,142.43344790026998,39.372984681074115,/SUM74/D181351455/S00000/image_lev1.fits,35.25288398851186,20.141025933129267,/SUM74/D181351524/S00000/image_lev1.fits,20.06331916617789,1.9819417686477308,/SUM82/D181351482/S00000/image_lev1.fits,1.7096849646135346,0.6890635406764701,/SUM77/D181351468/S00000/image_lev1.fits,0.647337035353234
2011-06-11,3.6308360066509655,/SUM83/D182048585/S00000/image_lev1.fits,3.3991293215258174,140.587471848537,/SUM80/D182048471/S00000/image_lev1.fits,135.1341803571676,146.52172556379864,/SUM76/D182048560/S00000/image_lev1.fits,138.0362101567238,39.30607747073703,/SUM76/D182048513/S00000/image_lev1.fits,34.43036035157291,20.068661273350095,/SUM73/D182048572/S00000/image_lev1.fits,19.83307982712578,1.9765591300365446,/SUM77/D182048538/S00000/image_lev1.fits,1.6693424881586219,0.6881006140647724,/SUM79/D182048523/S00000/image_lev1.fits,0.6236699127574074
2011-06-12,3.625857227691844,/SUM82/D182691945/S00000/image_lev1.fits,3.3357970324048436,140.41230193844453,/SUM83/D182691834/S00000/image_lev1.fits,133.8185063100205,146.27862019136074,/SUM72/D182691921/S00000/image_lev1.fits,134.55283558597887,39.1972106881922,/SUM80/D182691876/S00000/image_lev1.fits,33.860091690626106,19.993907304892033,/SUM79/D182691933/S00000/image_lev1.fits,19.641111158415406,1.9699684473029273,/SUM76/D182691895/S00000/image_lev1.fits,1.6360600169382935,0.6870157610754805,/SUM83/D182691885/S00000/image_lev1.fits,0.6005057321549712
2011-06-13,3.6211601214755404,/SUM79/D183247876/S00000/image_lev1.fits,3.3615638032498194,140.25597588445314,/SUM81/D183247622/S00000/image_lev1.fits,135.26446730836625,146.07959111072466,/SUM79/D183247849/S00000/image_lev1.fits,136.9175209142472,39.09479623348128,/SUM75/D183247747/S00000/image_lev1.fits,34.886802022518786,19.91757514308957,/SUM82/D183247866/S00000/image_lev1.fits,19.604772560704014,1.962910709852376,/SUM76/D183247802/S00000/image_lev1.fits,1.6836388907441184,0.6859640830057517,/SUM78/D183247768/S00000/image_lev1.fits,0.5988297200612843
2011-06-14,3.6167604456011735,/SUM83/D184074622/S00000/image_lev1.fits,3.3786759813719973,140.0932805334854,/SUM76/D184074525/S00000/image_lev1.fits,134.90550208053966,145.87042598098841,/SUM74/D184074598/S00000/image_lev1.fits,134.5457048760551,39.011327495170846,/SUM78/D184074561/S00000/image_lev1.fits,35.09958090267903,19.840434861689708,/SUM80/D184074610/S00000/image_lev1.fits,19.29980585411358,1.9571096271520445,/SUM77/D184074578/S00000/image_lev1.fits,1.7141169382721106,0.684998955926952,/SUM74/D184074570/S00000/image_lev1.fits,0.5973034345302289
2011-06-15,3.613485513859435,/SUM82/D184574108/S00000/image_lev1.fits,3.4460557020553733,139.96760119342076,/SUM79/D184573934/S00000/image_lev1.fits,136.65304311361996,145.74252545875157,/SUM75/D184574085/S00000/image_lev1.fits,136.57277291309924,38.95263617027551,/SUM72/D184574034/S00000/image_lev1.fits,35.777101408094275,19.764828295100973,/SUM81/D184574097/S00000/image_lev1.fits,19.384099109977953,1.9526467271094579,/SUM79/D184574060/S00000/image_lev1.fits,1.7835586383628632,0.6843021921592914,/SUM73/D184574047/S00000/image_lev1.fits,0.6107533190545941
2011-06-16,3.6116111871132923,/SUM81/D185143494/S00000/image_lev1.fits,3.4964146594973236,139.88547048516554,/SUM80/D185143388/S00000/image_lev1.fits,136.20656095032726,145.73323416941966,/SUM76/D185143475/S00000/image_lev1.fits,139.5701529961285,38.933994094080546,/SUM80/D185143430/S00000/image_lev1.fits,38.17195968616938,19.690663775378482,/SUM72/D185143486/S00000/image_lev1.fits,19.51054877511401,1.9495362938203977,/SUM73/D185143451/S00000/image_lev1.fits,1.8768902160721694,0.6839217428149791,/SUM80/D185143440/S00000/image_lev1.fits,0.6287322119529656
2011-06-17,3.609826064330742,/SUM79/D185560025/S00000/image_lev1.fits,3.575907433178931,139.79213366815637,/SUM80/D185559931/S00000/image_lev1.fits,135.20024533023775,145.75180470209173,/SUM80/D185560008/S00000/image_lev1.fits,146.16625016824804,38.92974920592224,/SUM73/D185559974/S00000/image_lev1.fits,41.564126830716354,19.617510700850886,/SUM74/D185560015/S00000/image_lev1.fits,19.640201919878482,1.947083660360662,/SUM75/D185559991/S00000/image_lev1.fits,2.020262716482038,0.6836578570970674,/SUM81/D185559983/S00000/image_lev1.fits,0.658353539605599
2011-06-18,3.608367446550324,/SUM80/D185889865/S00000/image_lev1.fits,3.569441893846052,139.69658017276163,/SUM77/D185889785/S00000/image_lev1.fits,132.1602459745128,145.78631526529196,/SUM78/D185889849/S00000/image_lev1.fits,144.05717880849386,38.943482135379995,/SUM74/D185889818/S00000/image_lev1.fits,42.61243953676422,19.545090018884178,/SUM79/D185889856/S00000/image_lev1.fits,19.784507926587274,1.945265217760178,/SUM77/D185889834/S00000/image_lev1.fits,2.0882410991678264,0.6834522541729379,/SUM74/D185889826/S00000/image_lev1.fits,0.6669741781946069
2011-06-19,3.6077276203258135,/SUM77/D186206097/S00000/image_lev1.fits,3.6321328938288984,139.6217849978264,/SUM82/D186206013/S00000/image_lev1.fits,136.11478104774625,145.8261997181618,/SUM80/D186206081/S00000/image_lev1.fits,151.464496177283,38.96922053262397,/SUM72/D186206048/S00000/image_lev1.fits,44.69344064483611,19.472989692298192,/SUM77/D186206089/S00000/image_lev1.fits,19.884574608684147,1.9441677179069943,/SUM73/D186206066/S00000/image_lev1.fits,2.1621372466129514,0.6834666474599438,/SUM82/D186206057/S00000/image_lev1.fits,0.6803206273186515
2011-06-20,3.6071924166361398,/SUM80/D186528505/S00000/image_lev1.fits,3.7058445366991797,139.55464315429606,/SUM78/D186528414/S00000/image_lev1.fits,135.16309597646872,145.8760238720067,/SUM82/D186528501/S00000/image_lev1.fits,157.65356393761715,39.0060694995865,/SUM76/D186528475/S00000/image_lev1.fits,47.41767066604531,19.399250080105766,/SUM72/D186528503/S00000/image_lev1.fits,19.993799630028555,1.9435069134801195,/SUM83/D186528489/S00000/image_lev1.fits,2.264116332775164,0.683542244851152,/SUM73/D186528483/S00000/image_lev1.fits,0.6856737447298638
2011-06-21,3.607482104212428,/SUM78/D186844883/S00000/image_lev1.fits,3.8098769440240394,139.5439682102627,/SUM73/D186844790/S00000/image_lev1.fits,138.51022097820734,145.96826920443868,/SUM82/D186844870/S00000/image_lev1.fits,168.78884228600407,39.048773021361306,/SUM83/D186844845/S00000/image_lev1.fits,51.633917532652696,19.32765902317035,/SUM78/D186844878/S00000/image_lev1.fits,20.20178784445656,1.9429600749587252,/SUM72/D186844858/S00000/image_lev1.fits,2.360851627915808,0.6837384341476169,/SUM83/D186844851/S00000/image_lev1.fits,0.7045799768171437
2011-06-22,3.607243781424064,/SUM81/D187206599/S00000/image_lev1.fits,3.697776831659078,139.5091611370854,/SUM74/D187206527/S00000/image_lev1.fits,134.04773075768068,146.05325221264172,/SUM73/D187206585/S00000/image_lev1.fits,167.95004645511554,39.09231081582648,/SUM76/D187206551/S00000/image_lev1.fits,50.44451309617162,19.255754713577197,/SUM76/D187206592/S00000/image_lev1.fits,19.942195693533797,1.9422172827760527,/SUM73/D187206569/S00000/image_lev1.fits,2.2327862358449293,0.6838714278675536,/SUM72/D187206560/S00000/image_lev1.fits,0.6945502534992627
2011-06-23,3.606323834554573,/SUM77/D187517128/S00000/image_lev1.fits,3.5910043189803167,139.44757910545349,/SUM82/D187517043/S00000/image_lev1.fits,130.58945109577053,146.09931607909687,/SUM83/D187517118/S00000/image_lev1.fits,158.72125016613674,39.123509500411096,/SUM72/D187517089/S00000/image_lev1.fits,47.39231282523891,19.183692110768845,/SUM78/D187517123/S00000/image_lev1.fits,19.809320317200456,1.941200000458226,/SUM77/D187517104/S00000/image_lev1.fits,2.10431724914423,0.6839523569339191,/SUM77/D187517096/S00000/image_lev1.fits,0.6704221783491847
2011-06-24,3.6051181777769328,/SUM75/D187822017/S00000/image_lev1.fits,3.5250866823920686,139.3751119399815,/SUM75/D187821956/S00000/image_lev1.fits,130.21593414978378,146.1375575946941,/SUM82/D187822000/S00000/image_lev1.fits,148.67250903687113,39.155875204286275,/SUM76/D187821965/S00000/image_lev1.fits,42.8418021102911,19.109725675398657,/SUM81/D187822008/S00000/image_lev1.fits,19.763347931440432,1.9400330696220889,/SUM81/D187821981/S00000/image_lev1.fits,1.9768711157004617,0.6839661297171749,/SUM83/D187821973/S00000/image_lev1.fits,0.6645439673714426
2011-06-25,3.603556838632582,/SUM77/D188137202/S00000/image_lev1.fits,3.4825490819466993,139.2576882182011,/SUM75/D188137157/S00000/image_lev1.fits,129.26146681291291,146.19845173283048,/SUM78/D188137189/S00000/image_lev1.fits,150.09474876742135,39.19037670304125,/SUM79/D188137163/S00000/image_lev1.fits,41.572844158332344,19.032519926303507,/SUM83/D188137195/S00000/image_lev1.fits,19.60703744205292,1.938751919689652,/SUM80/D188137176/S00000/image_lev1.fits,1.892419551065389,0.6839392830158019,/SUM82/D188137169/S00000/image_lev1.fits,0.6560968840218827
2011-06-26,3.601578151867461,/SUM72/D188525109/S00000/image_lev1.fits,3.4404511100641577,139.1078278161904,/SUM83/D188524892/S00000/image_lev1.fits,129.7495412409502,146.25215938331587,/SUM81/D188525087/S00000/image_lev1.fits,146.4434520748268,39.224322009974415,/SUM73/D188525007/S00000/image_lev1.fits,39.2761178042766,18.954753087106923,/SUM78/D188525102/S00000/image_lev1.fits,19.438977964480824,1.9370033302009149,/SUM76/D188525047/S00000/image_lev1.fits,1.7917467623260737,0.6838476348364538,/SUM75/D188525029/S00000/image_lev1.fits,0.6348377177493252
2011-06-27,3.6002950696339258,/SUM78/D189379826/S00000/image_lev1.fits,3.347944076305171,138.9772850338573,/SUM82/D189379741/S00000/image_lev1.fits,128.0769912359415,146.28003911140306,/SUM72/D189379808/S00000/image_lev1.fits,135.21667129751012,39.261857929485465,/SUM79/D189379771/S00000/image_lev1.fits,35.78320919725117,18.87630096084114,/SUM76/D189379818/S00000/image_lev1.fits,19.125351788770015,1.9357796017284497,/SUM80/D189379789/S00000/image_lev1.fits,1.6708453166618191,0.6838154029393445,/SUM74/D189379780/S00000/image_lev1.fits,0.6019109124274886
2011-06-28,3.5989497269211808,/SUM81/D189837119/S00000/image_lev1.fits,3.2609761022666532,138.83388378777667,/SUM78/D189837060/S00000/image_lev1.fits,126.46322267358242,146.34394782609473,/SUM81/D189837090/S00000/image_lev1.fits,125.49987782755328,39.31034367344172,/SUM77/D189837039/S00000/image_lev1.fits,33.468154458456304,18.827202031311124,/SUM74/D189837104/S00000/image_lev1.fits,18.9267044302655,1.9348418059631007,/SUM83/D189837058/S00000/image_lev1.fits,1.6020401023982418,0.683861808572694,/SUM77/D189837046/S00000/image_lev1.fits,0.5814215466126138
2011-06-29,3.5989851519148313,/SUM73/D190349383/S00000/image_lev1.fits,3.283526649657203,138.74814899684299,/SUM82/D190349296/S00000/image_lev1.fits,128.3494070753852,146.52689515255008,/SUM80/D190349369/S00000/image_lev1.fits,124.85140485987567,39.39384182927715,/SUM78/D190349334/S00000/image_lev1.fits,33.38519304773681,18.780319217401157,/SUM78/D190349376/S00000/image_lev1.fits,18.82962472024405,1.9346334382018078,/SUM81/D190349351/S00000/image_lev1.fits,1.6044200150692696,0.6843585210201351,/SUM80/D190349342/S00000/image_lev1.fits,0.5786069821583535
2011-06-30,3.60012787627378,/SUM75/D191786517/S00000/image_lev1.fits,3.406008526436349,138.678141103089,/SUM79/D191786420/S00000/image_lev1.fits,133.32996854971475,146.77107966337587,/SUM82/D191786496/S00000/image_lev1.fits,130.967665228062,39.504680737544504,/SUM82/D191786456/S00000/image_lev1.fits,34.51563011355688,18.73490122076363,/SUM76/D191786507/S00000/image_lev1.fits,18.703442602156628,1.935485712325111,/SUM73/D191786475/S00000/image_lev1.fits,1.6710267066355726,0.685126812748668,/SUM79/D191786466/S00000/image_lev1.fits,0.6011648462538085
2011-07-01,3.60209574103082,/SUM83/D193162718/S00000/image_lev1.fits,3.516166389847894,138.6511592598184,/SUM80/D193162590/S00000/image_lev1.fits,137.40255550750783,147.01467608613333,/SUM80/D193162696/S00000/image_lev1.fits,141.85927202135613,39.606974624580864,/SUM74/D193162648/S00000/image_lev1.fits,37.84954001710295,18.691103978032636,/SUM83/D193162709/S00000/image_lev1.fits,18.718438944337894,1.9365544025432169,/SUM81/D193162670/S00000/image_lev1.fits,1.752481039786742,0.6859914910127497,/SUM77/D193162658/S00000/image_lev1.fits,0.6215820196097586
2011-07-02,3.604051997779634,/SUM74/D194501901/S00000/image_lev1.fits,3.6423911322177593,138.61755042462104,/SUM75/D194501792/S00000/image_lev1.fits,143.53210333622482,147.28961772228618,/SUM73/D194501883/S00000/image_lev1.fits,148.48377489289877,39.7199050960338,/SUM81/D194501843/S00000/image_lev1.fits,38.97118644927311,18.647487522601068,/SUM74/D194501892/S00000/image_lev1.fits,18.695383561360934,1.9376607613692334,/SUM79/D194501864/S00000/image_lev1.fits,1.8140345597738714,0.6868660025643482,/SUM72/D194501853/S00000/image_lev1.fits,0.6499481966527925
2011-07-03,3.6059341071736077,/SUM72/D195589255/S00000/image_lev1.fits,3.702755352331437,138.5776119235017,/SUM77/D195589165/S00000/image_lev1.fits,146.00801052702218,147.5643002360002,/SUM74/D195589233/S00000/image_lev1.fits,151.5823508750058,39.83923309012654,/SUM78/D195589193/S00000/image_lev1.fits,38.379009772163485,18.60341227919382,/SUM82/D195589243/S00000/image_lev1.fits,18.80609170902525,1.9388716449758592,/SUM76/D195589215/S00000/image_lev1.fits,1.8382616729146526,0.6876872436682754,/SUM74/D195589204/S00000/image_lev1.fits,0.6720840322915037
2011-07-04,3.607458896713634,/SUM76/D196878597/S00000/image_lev1.fits,3.589575094829341,138.5581017369314,/SUM79/D196878509/S00000/image_lev1.fits,144.02253879813173,147.83236244616995,/SUM74/D196878581/S00000/image_lev1.fits,143.07534593228095,39.95080542861792,/SUM77/D196878549/S00000/image_lev1.fits,35.348722722552374,18.5603385366589,/SUM74/D196878591/S00000/image_lev1.fits,18.400420510015167,1.9395398669843007,/SUM76/D196878565/S00000/image_lev1.fits,1.7214860299769812,0.688427494651836,/SUM82/D196878557/S00000/image_lev1.fits,0.6479056373209506
2011-07-05,3.6080601942226993,/SUM77/D199893851/S00000/image_lev1.fits,3.5060552180656153,138.4730029115764,/SUM79/D199893272/S00000/image_lev1.fits,140.99260585553426,148.0271273092667,/SUM80/D199893707/S00000/image_lev1.fits,137.87738216938592,40.04621165560265,/SUM75/D199893472/S00000/image_lev1.fits,33.26986187248255,18.518623283893863,/SUM83/D199893759/S00000/image_lev1.fits,18.34031526693195,1.9396426671488998,/SUM74/D199893595/S00000/image_lev1.fits,1.6533645415009077,0.6889366730747766,/SUM78/D199893536/S00000/image_lev1.fits,0.6285657399497137
2011-07-06,3.6076434237959027,/SUM74/D203265143/S00000/image_lev1.fits,3.46941757617558,138.3659612512803,/SUM78/D203265052/S00000/image_lev1.fits,141.9186596489969,148.1590978669504,/SUM76/D203265123/S00000/image_lev1.fits,134.06395498581253,40.10877408450747,/SUM78/D203265084/S00000/image_lev1.fits,32.058221466861006,18.47626371033427,/SUM77/D203265133/S00000/image_lev1.fits,18.25605367729229,1.9388023048140162,/SUM72/D203265103/S00000/image_lev1.fits,1.6132185444572633,0.6892496136589948,/SUM81/D203265094/S00000/image_lev1.fits,0.6302864519659549
2011-07-07,3.6063633162483946,/SUM82/D204740616/S00000/image_lev1.fits,3.416498335587789,138.26097680909484,/SUM78/D204740526/S00000/image_lev1.fits,139.89549282713602,148.22468200588003,/SUM78/D204740600/S00000/image_lev1.fits,132.11462531092516,40.14756457750763,/SUM77/D204740562/S00000/image_lev1.fits,31.367819625854143,18.431432800595744,/SUM72/D204740609/S00000/image_lev1.fits,18.44420168796597,1.9367578549479554,/SUM74/D204740580/S00000/image_lev1.fits,1.5543743282820304,0.6893711480789096,/SUM78/D204740571/S00000/image_lev1.fits,0.6144201194548966
2011-07-08,3.604372806600651,/SUM78/D205693886/S00000/image_lev1.fits,3.3853276074665226,138.1423639565571,/SUM72/D205693809/S00000/image_lev1.fits,139.72092354219575,148.21533865790366,/SUM79/D205693871/S00000/image_lev1.fits,134.64413188392217,40.15396572474213,/SUM72/D205693839/S00000/image_lev1.fits,31.967912142031228,18.386403918714812,/SUM81/D205693879/S00000/image_lev1.fits,18.204280268650248,1.9337657866665123,/SUM74/D205693854/S00000/image_lev1.fits,1.556906676559543,0.689277433267611,/SUM78/D205693846/S00000/image_lev1.fits,0.6090137413228024
2011-07-09,3.6008962901979804,/SUM74/D206012227/S00000/image_lev1.fits,3.392099968239076,137.9894003631865,/SUM78/D206012163/S00000/image_lev1.fits,139.9132491523321,148.13339333366974,/SUM73/D206012211/S00000/image_lev1.fits,133.2686472032152,40.12765848652826,/SUM78/D206012177/S00000/image_lev1.fits,31.80698180836668,18.341515345492322,/SUM79/D206012220/S00000/image_lev1.fits,18.252045230404864,1.9293857098792684,/SUM81/D206012195/S00000/image_lev1.fits,1.573432201833375,0.6889516799712692,/SUM72/D206012186/S00000/image_lev1.fits,0.6080660899442631
2011-07-10,3.5973943888918485,/SUM72/D206301156/S00000/image_lev1.fits,3.346326143476152,137.83446740831783,/SUM83/D206301066/S00000/image_lev1.fits,137.70654596969916,148.0333273711008,/SUM83/D206301142/S00000/image_lev1.fits,127.83236709256913,40.10345657923858,/SUM74/D206301110/S00000/image_lev1.fits,31.6993435146174,18.296853621218027,/SUM82/D206301149/S00000/image_lev1.fits,17.990528532508726,1.925048790130644,/SUM72/D206301126/S00000/image_lev1.fits,1.5706705862658952,0.6887032489279566,/SUM82/D206301118/S00000/image_lev1.fits,0.5951310349105582
2011-07-11,3.595001911685493,/SUM81/D206703656/S00000/image_lev1.fits,3.384913974246042,137.7327624533873,/SUM82/D206703577/S00000/image_lev1.fits,138.03741861766184,148.04440126069755,/SUM77/D206703640/S00000/image_lev1.fits,130.7739481032645,40.10710261338679,/SUM74/D206703605/S00000/image_lev1.fits,33.71737319227048,18.252230697802183,/SUM83/D206703648/S00000/image_lev1.fits,18.048679852218307,1.9214535413134777,/SUM83/D206703622/S00000/image_lev1.fits,1.6567255023445755,0.6886029692070208,/SUM77/D206703614/S00000/image_lev1.fits,0.6067525633515369
2011-07-12,3.5951403123933807,/SUM72/D207069737/S00000/image_lev1.fits,3.3768045244160345,137.76005795042937,/SUM74/D207069669/S00000/image_lev1.fits,133.90952030595508,148.1612015993709,/SUM73/D207069720/S00000/image_lev1.fits,130.2707860943132,40.13975935164125,/SUM82/D207069686/S00000/image_lev1.fits,34.709525979835945,18.208987569049842,/SUM82/D207069728/S00000/image_lev1.fits,17.651525657302557,1.919246393147144,/SUM82/D207069702/S00000/image_lev1.fits,1.6975646253549896,0.689024203688155,/SUM82/D207069694/S00000/image_lev1.fits,0.5953996419954279
2011-07-13,3.5964119993543435,/SUM78/D207899774/S00000/image_lev1.fits,3.4107936053396317,137.83486641226506,/SUM75/D207899686/S00000/image_lev1.fits,132.6173553192806,148.38246120401286,/SUM72/D207899759/S00000/image_lev1.fits,133.71304330160746,40.195842459730535,/SUM77/D207899726/S00000/image_lev1.fits,36.98740975295627,18.167420616421662,/SUM78/D207899767/S00000/image_lev1.fits,17.913111622480578,1.917607684325956,/SUM78/D207899742/S00000/image_lev1.fits,1.7639087126290582,0.6897492799505569,/SUM79/D207899734/S00000/image_lev1.fits,0.61062313889556
2011-07-14,3.5990935652954485,/SUM72/D209117306/S00000/image_lev1.fits,3.413792754299926,137.96549862005523,/SUM82/D209117209/S00000/image_lev1.fits,129.84550552956725,148.60227369661112,/SUM80/D209117288/S00000/image_lev1.fits,137.46872571697193,40.259563451239686,/SUM75/D209117249/S00000/image_lev1.fits,38.941536495096685,18.126784113501497,/SUM83/D209117296/S00000/image_lev1.fits,17.943363008950868,1.916760408932801,/SUM77/D209117268/S00000/image_lev1.fits,1.833983016246909,0.6908108419558551,/SUM81/D209117259/S00000/image_lev1.fits,0.5891735361267428
2011-07-15,3.602745697892974,/SUM78/D212438418/S00000/image_lev1.fits,3.4664629618928955,138.08910151978313,/SUM74/D212438307/S00000/image_lev1.fits,128.52538711174236,148.85568890123994,/SUM79/D212438402/S00000/image_lev1.fits,143.53782514974674,40.34428576636182,/SUM76/D212438369/S00000/image_lev1.fits,41.75322309263188,18.08836655084855,/SUM78/D212438410/S00000/image_lev1.fits,18.1743804537881,1.9170122710349513,/SUM82/D212438386/S00000/image_lev1.fits,1.9384202921135725,0.6921124191253942,/SUM80/D212438378/S00000/image_lev1.fits,0.6329456936473641
2011-07-16,3.607360191748038,/SUM81/D212824076/S00000/image_lev1.fits,3.5695254144416912,138.2394140245025,/SUM73/D212824015/S00000/image_lev1.fits,130.10433308504588,149.16294046285407,/SUM79/D212824060/S00000/image_lev1.fits,146.4367039691174,40.44768756669806,/SUM82/D212824025/S00000/image_lev1.fits,43.519717562082946,18.05330048378702,/SUM74/D212824068/S00000/image_lev1.fits,18.314422819225648,1.9178721057400303,/SUM76/D212824043/S00000/image_lev1.fits,2.055644299253576,0.6937988456399895,/SUM77/D212824033/S00000/image_lev1.fits,0.6488621738270186
2011-07-17,3.6129092269181142,/SUM82/D212639486/S00000/image_lev1.fits,3.669943822307751,138.44580739314785,/SUM74/D212639368/S00000/image_lev1.fits,133.1822770854731,149.49119408777864,/SUM78/D212639465/S00000/image_lev1.fits,154.2681361326366,40.567952354838404,/SUM82/D212639422/S00000/image_lev1.fits,46.00293857003183,18.019647274555382,/SUM81/D212639476/S00000/image_lev1.fits,18.47707724944073,1.9191602771748242,/SUM79/D212639444/S00000/image_lev1.fits,2.132162864093463,0.6955427986344727,/SUM79/D212639434/S00000/image_lev1.fits,0.6686408189222833
2011-07-18,3.617694760194052,/SUM74/D213971352/S00000/image_lev1.fits,3.755593255574373,138.61358958601235,/SUM78/D213971252/S00000/image_lev1.fits,137.4264018833127,149.8098507038832,/SUM80/D213971336/S00000/image_lev1.fits,161.40873082823708,40.685932272978796,/SUM83/D213971298/S00000/image_lev1.fits,48.45665282669994,17.985204422920074,/SUM82/D213971344/S00000/image_lev1.fits,18.553889029229094,1.920200962891218,/SUM72/D213971316/S00000/image_lev1.fits,2.2175014368674395,0.6971815716564876,/SUM72/D213971307/S00000/image_lev1.fits,0.6992405050943535
2011-07-19,3.622020369810268,/SUM83/D214952330/S00000/image_lev1.fits,3.78175037668025,138.78139380929332,/SUM75/D214952232/S00000/image_lev1.fits,141.41778278266807,150.07206364930624,/SUM74/D214952313/S00000/image_lev1.fits,165.08694294750626,40.77532597877584,/SUM79/D214952276/S00000/image_lev1.fits,46.32065224508081,17.948713888879258,/SUM82/D214952322/S00000/image_lev1.fits,18.631264822859837,1.9204028169619474,/SUM72/D214952294/S00000/image_lev1.fits,2.1431271986539704,0.6987687409195741,/SUM79/D214952285/S00000/image_lev1.fits,0.7034786198599245
2011-07-20,3.6255224350648314,/SUM75/D216091664/S00000/image_lev1.fits,3.642660880824492,138.92974805801538,/SUM81/D216091566/S00000/image_lev1.fits,135.04636586747066,150.2754677190816,/SUM77/D216091647/S00000/image_lev1.fits,154.83813977245447,40.84469789965529,/SUM80/D216091610/S00000/image_lev1.fits,43.72290371767242,17.912189951871284,/SUM75/D216091656/S00000/image_lev1.fits,18.40205725248439,1.9201812813249723,/SUM74/D216091628/S00000/image_lev1.fits,1.9897937144530324,0.700184234800743,/SUM78/D216091619/S00000/image_lev1.fits,0.6824222084514039
2011-07-21,3.6289974310372153,/SUM72/D217275716/S00000/image_lev1.fits,3.5486453020500357,139.12720316996425,/SUM72/D217275650/S00000/image_lev1.fits,134.10464834038925,150.48296137722994,/SUM79/D217275698/S00000/image_lev1.fits,146.6487551068006,40.90392366596478,/SUM83/D217275663/S00000/image_lev1.fits,40.908610424242575,17.875119776166386,/SUM78/D217275707/S00000/image_lev1.fits,18.308107909350763,1.9194018970648459,/SUM73/D217275680/S00000/image_lev1.fits,1.8237222108529394,0.7014565867596462,/SUM76/D217275670/S00000/image_lev1.fits,0.6552280701584461
2011-07-22,3.6322331452308947,/SUM76/D218549549/S00000/image_lev1.fits,3.440110382941391,139.33391690312746,/SUM78/D218549459/S00000/image_lev1.fits,131.58145706655367,150.66929502367506,/SUM77/D218549530/S00000/image_lev1.fits,139.46411200520674,40.95327203012897,/SUM76/D218549494/S00000/image_lev1.fits,37.15964129499485,17.837237177128824,/SUM82/D218549539/S00000/image_lev1.fits,17.987453321178574,1.9179713964360254,/SUM78/D218549512/S00000/image_lev1.fits,1.7242770877579687,0.7026091719467629,/SUM78/D218549503/S00000/image_lev1.fits,0.6355874504228357
2011-07-23,3.634403514577098,/SUM76/D219512976/S00000/image_lev1.fits,3.337633611339549,139.48229130050157,/SUM76/D219512896/S00000/image_lev1.fits,129.30644235410662,150.82959726693207,/SUM82/D219512960/S00000/image_lev1.fits,134.54859885466905,40.99905059835071,/SUM72/D219512924/S00000/image_lev1.fits,35.12175180041301,17.79981291006483,/SUM72/D219512968/S00000/image_lev1.fits,17.766666823960982,1.9161660105389138,/SUM83/D219512941/S00000/image_lev1.fits,1.6216109956088547,0.7035923079878633,/SUM74/D219512933/S00000/image_lev1.fits,0.6145536023466481
2011-07-24,3.635782675215561,/SUM80/D220492688/S00000/image_lev1.fits,3.2926681771678883,139.56983154569465,/SUM83/D220492589/S00000/image_lev1.fits,129.53112512455974,150.93782534628116,/SUM73/D220492673/S00000/image_lev1.fits,131.6252484298353,41.04352801960528,/SUM76/D220492635/S00000/image_lev1.fits,33.73594653710295,17.760036183922782,/SUM80/D220492681/S00000/image_lev1.fits,17.484829964512787,1.9141600695592709,/SUM82/D220492654/S00000/image_lev1.fits,1.5588668625577502,0.7043201913515176,/SUM82/D220492644/S00000/image_lev1.fits,0.5987350508650398
2011-07-25,3.6365828307880648,/SUM52/D221473529/S00000/image_lev1.fits,3.323140222326019,139.62429575210984,/SUM52/D221473459/S00000/image_lev1.fits,132.6912457666344,151.05374742421785,/SUM52/D221473513/S00000/image_lev1.fits,130.68583276247637,41.08482148177015,/SUM52/D221473482/S00000/image_lev1.fits,32.61087522969673,17.718924250031325,/SUM52/D221473521/S00000/image_lev1.fits,17.403928336450953,1.911855690146723,/SUM52/D221473496/S00000/image_lev1.fits,1.532295440753193,0.7049349514472784,/SUM52/D221473489/S00000/image_lev1.fits,0.5928421541687237
2011-07-26,3.638340501745546,/SUM53/D221756161/S00000/image_lev1.fits,3.3682583874622343,139.62219693543165,/SUM53/D221756099/S00000/image_lev1.fits,135.7867705709234,151.12989041756865,/SUM53/D221756146/S00000/image_lev1.fits,133.59005958059294,41.13029502497737,/SUM53/D221756114/S00000/image_lev1.fits,32.61859873919287,17.677043113653756,/SUM53/D221756154/S00000/image_lev1.fits,17.321979648852913,1.9127703671292735,/SUM53/D221756130/S00000/image_lev1.fits,1.543304281679918,0.7055147578923002,/SUM53/D221756122/S00000/image_lev1.fits,0.6028396337445995
